customer_id,since_birth_days,price_first_item_purchased,gender,revenue,original_dataset,ip,ip_geopoint,ip_country_code,pages_visited,campain,is_id_ends_d,target
f9a10ad08ca,48,44.0,F,,to_score,164.176.212.110,POINT(-97.822 37.751),US,7.0,false,0,
2dfb284a6da,53,22.0,F,,to_score,98.108.178.31,POINT(-97.822 37.751),US,5.0,false,0,
d59e6b6bada,123,57.0,F,,to_score,175.1.116.235,POINT(121.4054 31.0442),CN,10.0,false,0,
149f3873c0a,28,22.0,F,,to_score,186.83.247.200,POINT(-74.0703 4.6351),CO,3.0,false,0,
2c3d58809aa,51,44.0,F,,to_score,157.8.148.62,POINT(139.6895 35.6897),JP,4.0,false,0,
495e76dd54a,48,28.0,F,,to_score,180.7.99.69,POINT(139.6895 35.6897),JP,8.0,false,0,
19fb182f6ea,31,78.0,F,,to_score,47.106.214.28,POINT(114.1374 22.5318),CN,5.0,false,0,
c32314b8bba,44,102.0,F,,to_score,140.90.69.15,POINT(-76.8388 38.9705),US,8.0,true,0,
39513ad537a,39,44.0,F,,to_score,174.155.149.67,POINT(-80.1946 25.7689),US,9.0,false,0,
a2d4906520a,38,42.0,F,,to_score,80.191.219.233,POINT(51.4115 35.698),IR,11.0,true,0,
d6407f5ffda,83,57.0,F,,to_score,126.90.201.133,POINT(135.7602 35.0203),JP,10.0,false,0,
af0d416a94a,123,10.0,M,,to_score,121.55.37.75,POINT(113.722 34.7732),CN,6.0,false,0,
4c0e8dfec7a,69,10.0,F,,to_score,152.216.219.119,POINT(-97.822 37.751),US,12.0,false,0,
94473ea1eea,61,44.0,F,,to_score,190.21.18.63,POINT(-70.8549 -33.424),CL,1.0,true,0,
bd5d5ba09ca,123,15.5,M,,to_score,43.43.189.240,POINT(103.8014 1.3673),SG,6.0,false,0,
dc62913f17a,71,44.0,F,,to_score,169.174.38.219,POINT(-97.822 37.751),US,1.0,true,0,
d65bf03e29a,38,15.5,F,,to_score,105.168.207.92,POINT(13.2353 -8.8385),AO,6.0,false,0,
fda3aefb1da,51,42.0,F,,to_score,55.243.158.44,POINT(-97.822 37.751),US,8.0,false,0,
88f842b809a,46,10.0,M,,to_score,156.71.230.60,POINT(-97.822 37.751),US,7.0,true,0,
6e55f315b8a,40,42.0,F,,to_score,88.55.207.74,POINT(7.6636 45.0496),IT,3.0,false,0,
23021cdcfba,35,57.0,F,,to_score,176.77.33.26,POINT(37.6171 55.7483),RU,7.0,false,0,
d62fb8f978a,31,28.0,F,,to_score,179.230.121.169,POINT(-43.3436 -22.9485),BR,4.0,false,0,
d62fb8f978a,31,44.0,F,,to_score,179.230.121.169,POINT(-43.3436 -22.9485),BR,4.0,false,0,
1cb1d5d6eba,46,117.0,F,,to_score,148.181.200.78,POINT(-0.1224 51.4964),GB,4.0,false,0,
e4d589ec68a,34,44.0,F,,to_score,90.73.152.44,POINT(8.9496 42.6157),FR,3.0,false,0,
a7694f9c13a,63,10.0,F,,to_score,124.63.160.140,POINT(128.5924 35.8723),KR,7.0,false,0,
c075a42469a,70,15.5,M,,to_score,124.7.134.54,POINT(77.006 20.0063),IN,5.0,true,0,
58a366acbfa,31,15.5,M,,to_score,86.137.5.162,POINT(-4.3146 50.5106),GB,5.0,true,0,
0d3037ad12a,32,44.0,F,,to_score,112.190.232.87,POINT(126.9741 37.5112),KR,3.0,false,0,
4a3b9030e5a,36,102.0,F,,to_score,86.28.111.114,POINT(-2.5052 52.701),GB,6.0,true,0,
a1ebc5aafea,123,22.0,M,,to_score,67.175.128.221,POINT(-87.8405 42.1212),US,3.0,false,0,
d282e2771ca,35,15.5,M,,to_score,136.91.178.25,POINT(-97.822 37.751),US,13.0,false,0,
e9f2398a84a,32,22.0,F,,to_score,41.27.214.54,POINT(27.8376 -26.3811),ZA,5.0,false,0,
e9a0d15b8ba,50,15.5,F,,to_score,175.54.121.171,POINT(113.722 34.7732),CN,3.0,false,0,
776ad3ae9ba,52,44.0,M,,to_score,96.172.12.156,POINT(-97.822 37.751),US,3.0,false,0,
b5e398153da,123,10.0,F,,to_score,174.224.20.146,POINT(-97.822 37.751),US,10.0,false,0,
02674ff8e1a,48,44.0,M,,to_score,145.16.186.84,POINT(4.8995 52.3824),NL,5.0,true,0,
3e25a63f40a,37,44.0,F,,to_score,153.182.119.142,POINT(131.3876 31.959),JP,8.0,false,0,
67e3e57594a,123,44.0,M,,to_score,114.66.123.207,POINT(113.722 34.7732),CN,6.0,false,0,
368953eceaa,28,44.0,F,,to_score,58.142.254.228,POINT(126.9864 37.5944),KR,12.0,false,0,
ff06e737c5a,59,57.0,M,,to_score,143.135.199.202,POINT(-97.822 37.751),US,10.0,false,0,
7116fb5851a,37,42.0,F,,to_score,55.210.99.121,POINT(-97.822 37.751),US,5.0,false,0,
72120129f0a,123,42.0,F,,to_score,108.33.182.49,POINT(-97.822 37.751),US,4.0,true,0,
3bfb10844ca,41,10.0,M,,to_score,118.80.74.164,POINT(112.2446 35.5939),CN,6.0,false,0,
9ccd2afdb2a,34,57.0,M,,to_score,97.162.149.74,POINT(-97.822 37.751),US,4.0,false,0,
e604cb4f66a,30,42.0,M,,to_score,83.46.213.212,POINT(-13.8581 28.4973),ES,5.0,false,0,
a6b65af3d4a,49,22.0,F,,to_score,43.20.140.114,POINT(103.8014 1.3673),SG,3.0,false,0,
d950f2e9e0a,41,44.0,F,,to_score,121.171.48.139,POINT(126.9864 37.5944),KR,7.0,false,0,
0dfb51bb9da,39,44.0,F,,to_score,154.32.204.99,POINT(-0.1224 51.4964),GB,4.0,true,0,
25b53092cea,31,42.0,F,,to_score,167.7.161.154,POINT(-80.8886 34.1416),US,6.0,false,0,
fc075edcd6a,39,44.0,F,,to_score,161.174.150.72,POINT(-97.822 37.751),US,7.0,true,0,
04fa0edec4a,31,102.0,M,,to_score,72.218.152.65,POINT(-76.2325 36.8919),US,10.0,false,0,
057517e30ea,36,102.0,M,,to_score,88.50.113.31,POINT(12.1097 43.1479),IT,5.0,false,0,
14883fdbbda,36,15.5,M,,to_score,129.227.154.182,POINT(114.1657 22.2578),HK,7.0,true,0,
371f4f93cda,123,102.0,F,,to_score,58.4.93.55,POINT(139.745 35.6887),JP,7.0,true,0,
90ca2a5aeda,36,22.0,F,,to_score,155.202.60.218,POINT(-0.1224 51.4964),GB,5.0,true,0,
d1c7ecc82da,76,44.0,F,,to_score,117.123.242.88,POINT(127.0859 37.0009),KR,5.0,false,0,
509c10b6cba,29,44.0,F,,to_score,136.186.247.189,POINT(145.0285 -37.8199),AU,6.0,false,0,
38653c55efa,72,28.0,F,,to_score,68.40.207.147,POINT(-83.7801 42.2807),US,12.0,false,0,
b6647b8532a,64,117.0,F,,to_score,148.228.82.84,POINT(-98.1981 19.0436),MX,7.0,false,0,
c187cd489aa,123,15.5,F,,to_score,134.44.219.105,POINT(-97.822 37.751),US,7.0,false,0,
4d55f6d54da,45,10.0,F,,to_score,88.238.132.232,POINT(32.8233 39.9061),TR,9.0,false,0,
a95df4c327a,37,42.0,M,,to_score,187.219.12.102,POINT(-99.0111 19.4371),MX,7.0,false,0,
645d474e45a,123,57.0,M,,to_score,70.62.111.180,POINT(-78.4503 35.6353),US,6.0,false,0,
ff6d5ba5fda,42,78.0,F,,to_score,92.39.181.113,POINT(-6.2439 53.3472),IE,10.0,false,0,
8ef2446ee6a,49,22.0,F,,to_score,52.42.185.44,POINT(-119.7257 45.8234),US,4.0,false,0,
f2a408c2c1a,35,22.0,F,,to_score,180.218.219.223,POINT(121.5422 24.9389),TW,8.0,false,0,
30bd8e167ea,35,42.0,F,,to_score,106.198.169.225,POINT(77.2204 28.6328),IN,6.0,true,0,
f907b95983a,43,44.0,F,,to_score,124.144.75.172,POINT(139.5701 35.6331),JP,3.0,false,0,
860716a1cfa,31,22.0,M,,to_score,147.87.97.117,POINT(8.1551 47.1449),CH,9.0,false,0,
a5edab157ca,72,10.0,M,,to_score,195.187.100.76,POINT(21.0326 52.1815),PL,6.0,false,0,
fb8bf78f83a,55,10.0,F,,to_score,161.186.8.84,POINT(-97.822 37.751),US,7.0,false,0,
c87cea2f1ca,46,22.0,F,,to_score,86.252.155.212,POINT(2.4448 48.9247),FR,9.0,true,0,
794a696fd1a,51,42.0,M,,to_score,54.151.190.109,POINT(103.8554 1.3036),SG,4.0,true,0,
e8b283f48da,42,117.0,M,,to_score,110.227.14.168,POINT(73.7286 18.6161),IN,6.0,false,0,
afd83066a4a,30,22.0,M,,to_score,106.146.44.38,POINT(139.6977 35.6654),JP,6.0,true,0,
051fb26fdaa,32,57.0,F,,to_score,192.197.140.205,POINT(-79.3716 43.6319),CA,5.0,false,0,
08b88a0305a,32,57.0,F,,to_score,59.57.125.200,POINT(118.5858 24.9139),CN,8.0,false,0,
a0734a67d5a,39,22.0,M,,to_score,79.101.187.180,POINT(20.4721 44.8166),RS,9.0,false,0,
0db292aedca,37,44.0,F,,to_score,88.238.23.235,POINT(28.1524 38.4757),TR,2.0,false,0,
26de4c2f72a,62,15.5,F,,to_score,147.22.31.146,POINT(-97.822 37.751),US,2.0,false,0,
04c2808d5ca,41,117.0,M,,to_score,198.20.177.179,POINT(-74.4606 40.5511),US,5.0,false,0,
64e1561c95a,40,10.0,F,,to_score,84.233.150.201,POINT(2.4075 48.8323),FR,4.0,false,0,
7149d94458a,69,22.0,M,,to_score,138.136.196.143,POINT(-97.822 37.751),US,5.0,false,0,
ae51041e61a,36,22.0,M,,to_score,151.192.237.33,POINT(103.8554 1.3036),SG,5.0,false,0,
5dcab2faf5a,31,15.5,F,,to_score,181.33.34.228,POINT(-74.8092 11.0071),CO,7.0,false,0,
4d2479a54ea,35,15.5,F,,to_score,179.218.106.117,POINT(-43.3436 -22.9485),BR,4.0,true,0,
0bbf65ed04a,43,15.5,F,,to_score,61.38.55.69,POINT(126.7745 37.5856),KR,9.0,false,0,
a300e744c4a,32,22.0,M,,to_score,187.31.150.25,POINT(-43.2192 -22.8305),BR,4.0,true,0,
57dd4c095da,28,102.0,F,,to_score,107.47.27.212,POINT(-97.822 37.751),US,6.0,false,0,
fae4708417a,29,22.0,F,,to_score,56.141.164.137,POINT(-97.822 37.751),US,6.0,false,0,
1323a0e007a,44,28.0,F,,to_score,55.14.6.2,POINT(-97.822 37.751),US,3.0,false,0,
2188dbd82da,43,44.0,M,,to_score,128.169.49.249,POINT(-97.822 37.751),US,5.0,true,0,
ecf2c366c7a,35,22.0,F,,to_score,114.149.61.198,POINT(139.3239 37.9607),JP,7.0,false,0,
672a12a7e4a,60,44.0,M,,to_score,90.192.106.127,POINT(-0.7221 51.9947),GB,6.0,false,0,
028b793e22a,123,15.5,M,,to_score,194.4.233.248,POINT(2.2549 48.8356),FR,5.0,false,0,
56d1660913a,52,102.0,F,,to_score,195.31.247.36,POINT(7.746 44.9766),IT,6.0,false,0,
e180075d02a,73,102.0,F,,to_score,129.89.49.156,POINT(-97.822 37.751),US,5.0,false,0,
220f68d2f0a,59,42.0,F,,to_score,64.140.158.55,POINT(-122.3414 47.6034),US,7.0,false,0,
48ae7044a2a,75,22.0,F,,to_score,158.212.203.97,POINT(139.6895 35.6897),JP,5.0,false,0,
16a5aaa465a,123,57.0,F,,to_score,81.233.103.131,POINT(15.1216 59.063),SE,6.0,false,0,
d69bbcdf7ba,50,102.0,F,,to_score,72.219.148.117,POINT(-117.8245 33.6564),US,3.0,true,0,
263f96223ea,123,44.0,F,,to_score,146.151.109.112,POINT(-89.4491 43.0725),US,4.0,false,0,
1bfe7dc204a,35,15.5,F,,to_score,42.82.172.23,POINT(128.8752 37.7501),KR,8.0,false,0,
2cf64ae053a,81,42.0,F,,to_score,51.106.104.176,POINT(-0.1224 51.4964),GB,6.0,true,0,
67dc5ce5e8a,66,22.0,F,,to_score,44.69.86.30,POINT(-97.822 37.751),US,7.0,true,0,
51f3fbaca1a,123,28.0,F,,to_score,162.86.238.2,POINT(8.1551 47.1449),CH,5.0,true,0,
07d89f4a85a,49,44.0,F,,to_score,62.153.190.89,POINT(9.491 51.2993),DE,6.0,false,0,
9b8d849d8aa,123,22.0,F,,to_score,184.155.235.6,POINT(-94.1819 33.4085),US,5.0,true,0,
bd7b441ca3a,22,10.0,F,,to_score,61.51.21.66,POINT(116.385 39.9285),CN,5.0,false,0,
458d48df3da,123,10.0,F,,to_score,89.232.173.90,POINT(37.6068 55.7386),RU,9.0,false,0,
21b12b8fcba,79,15.5,F,,to_score,121.253.159.33,POINT(126.9741 37.5112),KR,6.0,false,0,
79fb599f69a,123,28.0,M,,to_score,66.60.156.159,POINT(-121.5348 38.4957),US,14.0,true,0,
7cfc76f7ffa,61,15.5,F,,to_score,190.219.203.105,POINT(-79.5321 8.9658),PA,9.0,false,0,
f9694bbe77a,35,57.0,F,,to_score,118.75.76.148,POINT(113.5344 34.68),CN,3.0,false,0,
61c72a511fa,46,15.5,F,,to_score,118.134.249.2,POINT(113.722 34.7732),CN,7.0,false,0,
52a1485d98a,37,44.0,F,,to_score,94.86.98.151,POINT(12.1097 43.1479),IT,11.0,false,0,
e6f58eb0d4a,61,42.0,F,,to_score,167.119.1.160,POINT(-97.822 37.751),US,5.0,true,0,
08b48fcdfaa,67,22.0,F,,to_score,179.170.31.248,POINT(-43.2192 -22.8305),BR,6.0,true,0,
08b48fcdfaa,67,117.0,F,,to_score,179.170.31.248,POINT(-43.2192 -22.8305),BR,6.0,true,0,
08b48fcdfaa,67,22.0,F,,to_score,43.181.166.103,POINT(113.722 34.7732),CN,6.0,false,0,
08b48fcdfaa,67,117.0,F,,to_score,43.181.166.103,POINT(113.722 34.7732),CN,6.0,false,0,
8deed0a879a,36,15.5,F,,to_score,118.34.209.173,POINT(127.1377 37.4331),KR,7.0,false,0,
e141d4f4b8a,65,22.0,M,,to_score,129.19.154.125,POINT(-104.9504 40.1306),US,9.0,false,0,
39cc383a7da,51,15.5,F,,to_score,79.75.212.108,POINT(-1.388 50.9142),GB,5.0,false,0,
dcf35b8e31a,63,10.0,F,,to_score,179.5.253.205,POINT(-88.9167 13.8333),SV,5.0,false,0,
81841189f9a,46,28.0,F,,to_score,135.189.98.89,POINT(-97.822 37.751),US,7.0,false,0,
ae9d3ac900a,67,102.0,F,,to_score,113.230.153.6,POINT(116.385 39.9285),CN,6.0,false,0,
25e75ae4cba,42,42.0,F,,to_score,100.193.111.76,POINT(-97.822 37.751),US,7.0,false,0,
edb2c0b821a,43,15.5,F,,to_score,182.56.125.222,POINT(72.8856 19.0748),IN,5.0,false,0,
7ad1a23481a,48,22.0,F,,to_score,135.221.186.127,POINT(-97.822 37.751),US,5.0,false,0,
37fad50ac0a,52,10.0,M,,to_score,83.195.99.152,POINT(2.3387 48.8582),FR,4.0,false,0,
ff0e9c4021a,45,22.0,F,,to_score,46.206.223.103,POINT(16.3801 48.2048),AT,5.0,false,0,
5dc334f0aba,42,15.5,M,,to_score,117.194.98.86,POINT(88.3832 22.518),IN,10.0,false,0,
ae18f30e5ca,38,28.0,F,,to_score,140.69.60.90,POINT(-97.822 37.751),US,12.0,false,0,
34a56ef1c6a,34,22.0,M,,to_score,148.131.70.34,POINT(-97.822 37.751),US,5.0,true,0,
958b31729ba,47,15.5,F,,to_score,184.18.66.96,POINT(-85.1177 41.1954),US,3.0,false,0,
4cc4eee0eda,123,22.0,F,,to_score,193.101.225.250,POINT(9.491 51.2993),DE,6.0,false,0,
3b1d54c582a,70,57.0,F,,to_score,63.39.201.171,POINT(-97.822 37.751),US,10.0,false,0,
7e5c4f4e62a,123,15.5,F,,to_score,158.113.41.249,POINT(-97.822 37.751),US,4.0,false,0,
4af5f36bc0a,70,102.0,M,,to_score,187.252.179.185,POINT(-97.4557 20.5238),MX,6.0,true,0,
1bc3189dbca,75,117.0,F,,to_score,176.226.113.22,POINT(19.05 47.4919),HU,4.0,false,0,
2455e638d7a,64,22.0,F,,to_score,119.245.232.127,POINT(139.9352 35.7201),JP,9.0,false,0,
e460cb7891a,40,15.5,F,,to_score,179.90.197.137,POINT(-43.2192 -22.8305),BR,12.0,true,0,
465b63b00fa,45,42.0,M,,to_score,115.197.165.131,POINT(120.571 27.5503),CN,6.0,false,0,
c60ba19e32a,41,22.0,M,,to_score,160.104.43.248,POINT(-0.1224 51.4964),GB,9.0,false,0,
29882499a9a,64,117.0,F,,to_score,110.180.59.6,POINT(116.385 39.9285),CN,3.0,true,0,
257610eb7ca,76,44.0,F,,to_score,71.243.94.207,POINT(-97.822 37.751),US,6.0,false,0,
89e5f710a8a,44,28.0,M,,to_score,200.147.30.172,POINT(-43.2192 -22.8305),BR,7.0,false,0,
c7a8432a4ba,123,15.5,M,,to_score,54.9.147.230,POINT(-97.822 37.751),US,6.0,false,0,
dfa560d866a,23,10.0,F,,to_score,154.57.106.103,POINT(-97.822 37.751),US,6.0,false,0,
f1a6cfadd0a,61,22.0,F,,to_score,188.247.190.146,POINT(67.7677 47.7872),KZ,4.0,false,0,
79629bd456a,35,44.0,F,,to_score,174.65.49.31,POINT(-116.9933 32.7258),US,6.0,false,0,
93e8a6ae0da,66,57.0,F,,to_score,85.167.244.241,POINT(11.1039 62.3704),NO,5.0,false,0,
9f6b37cb34a,36,22.0,F,,to_score,40.169.212.1,POINT(-97.822 37.751),US,11.0,false,0,
6382392995a,123,28.0,M,,to_score,125.34.22.70,POINT(116.385 39.9285),CN,6.0,false,0,
7de4b2213da,31,102.0,M,,to_score,177.158.15.201,POINT(-49.2622 -16.6391),BR,8.0,true,0,
008336a2dca,41,28.0,F,,to_score,179.72.142.165,POINT(-43.2192 -22.8305),BR,3.0,false,0,
48272dfd7fa,35,44.0,F,,to_score,182.136.198.84,POINT(104.0667 30.6667),CN,5.0,false,0,
0daef52d56a,31,117.0,F,,to_score,141.244.204.245,POINT(16.3801 48.2048),AT,4.0,false,0,
0d9621372ea,41,22.0,F,,to_score,106.22.251.36,POINT(113.722 34.7732),CN,5.0,false,0,
81b64de474a,123,44.0,F,,to_score,181.19.189.196,POINT(-66 8),VE,6.0,false,0,
b4b5ec959aa,47,15.5,F,,to_score,176.225.231.15,POINT(46.7179 24.6569),SA,6.0,false,0,
d3ed2bdcdea,61,57.0,F,,to_score,131.198.71.134,POINT(-97.822 37.751),US,6.0,false,0,
8a8ce5cc5ca,37,22.0,M,,to_score,121.46.128.164,POINT(113.722 34.7732),CN,6.0,false,0,
d5720096faa,41,22.0,F,,to_score,175.201.9.251,POINT(126.9156 35.1496),KR,9.0,true,0,
515b398528a,40,15.5,M,,to_score,108.71.128.199,POINT(-88.1235 41.5495),US,13.0,true,0,
1a8d326984a,49,42.0,F,,to_score,159.7.245.204,POINT(18.056 59.3247),SE,4.0,false,0,
ee25be8cc0a,74,57.0,F,,to_score,114.1.129.86,POINT(106.8272 -6.1728),ID,4.0,true,0,
1982eb2845a,81,44.0,F,,to_score,194.163.199.219,POINT(-77.539 39.018),US,2.0,false,0,
f824408d70a,59,117.0,F,,to_score,74.165.172.235,POINT(-97.822 37.751),US,4.0,true,0,
9ab4bdc67ba,123,44.0,F,,to_score,50.190.148.184,POINT(-97.822 37.751),US,7.0,true,0,
5b36744604a,28,15.5,F,,to_score,140.34.2.150,POINT(-97.822 37.751),US,5.0,false,0,
0b8e43e93da,66,117.0,F,,to_score,47.6.124.11,POINT(-118.0798 33.8281),US,7.0,true,0,
5437b33fb7a,48,44.0,M,,to_score,125.131.218.31,POINT(126.9864 37.5944),KR,11.0,true,0,
4bd75cf082a,40,44.0,F,,to_score,72.140.75.186,POINT(-79.4343 43.6653),CA,7.0,true,0,
c7aaf20a46a,42,44.0,F,,to_score,114.194.204.19,POINT(139.6895 35.6897),JP,3.0,false,0,
f01cbe9f49a,61,57.0,M,,to_score,122.68.252.136,POINT(113.722 34.7732),CN,7.0,false,0,
1eaf1c7daaa,61,117.0,F,,to_score,199.235.189.114,POINT(-80.2798 43.3831),CA,7.0,false,0,
89643b8bafa,40,78.0,F,,to_score,179.47.165.177,POINT(-66 8),VE,5.0,true,0,
40e9736f51a,38,42.0,F,,to_score,59.89.193.91,POINT(77.8752 9.1673),IN,12.0,false,0,
f161f05304a,58,102.0,F,,to_score,196.209.232.64,POINT(27.8179 -26.7005),ZA,7.0,false,0,
5aa21b2deda,33,102.0,F,,to_score,86.229.130.249,POINT(-2.7552 47.6581),FR,3.0,false,0,
f5a752d583a,42,102.0,F,,to_score,122.85.26.77,POINT(113.722 34.7732),CN,8.0,false,0,
73549d5064a,36,102.0,F,,to_score,62.242.196.58,POINT(12.4349 55.8472),DK,2.0,true,0,
910993304ba,61,44.0,F,,to_score,60.113.164.31,POINT(139.7023 35.6419),JP,2.0,false,0,
011461ac74a,53,28.0,M,,to_score,82.28.50.182,POINT(-4.083 50.4381),GB,8.0,false,0,
011461ac74a,53,57.0,F,,to_score,82.28.50.182,POINT(-4.083 50.4381),GB,8.0,false,0,
3a9f623e94a,45,117.0,F,,to_score,55.107.238.90,POINT(-97.822 37.751),US,5.0,false,0,
c51a1ce3d9a,36,44.0,M,,to_score,138.239.162.86,POINT(103.8014 1.3673),SG,5.0,false,0,
6effc96114a,43,44.0,F,,to_score,67.98.39.66,POINT(-97.822 37.751),US,5.0,true,0,
a752f567caa,43,15.5,M,,to_score,58.186.228.141,POINT(105.8516 21.0313),VN,6.0,false,0,
d81325ab43a,33,44.0,M,,to_score,48.52.73.17,POINT(-97.822 37.751),US,4.0,false,0,
9179a95a77a,31,15.5,F,,to_score,116.98.78.58,POINT(106.6581 10.8326),VN,9.0,true,0,
fb338fefd9a,49,22.0,M,,to_score,193.43.93.184,POINT(6.1173 46.2075),CH,6.0,false,0,
130c0c0fa8a,51,15.5,F,,to_score,69.81.236.128,POINT(-97.822 37.751),US,6.0,true,0,
cd8d8fd120a,61,78.0,F,,to_score,148.36.171.133,POINT(-97.822 37.751),US,2.0,true,0,
0653943cdaa,39,22.0,F,,to_score,140.251.188.199,POINT(-73.7559 41.0129),US,6.0,false,0,
7c56438093a,44,15.5,F,,to_score,54.146.35.29,POINT(-77.4903 39.0469),US,6.0,false,0,
9d8b31e558a,123,102.0,F,,to_score,181.166.35.227,POINT(-58.5328 -34.5579),AR,5.0,false,0,
3c718d2dd9a,37,57.0,F,,to_score,96.93.159.22,POINT(-74.2813 40.2459),US,7.0,false,0,
6b307a85eca,61,44.0,M,,to_score,148.218.67.126,POINT(-99.2312 18.8947),MX,3.0,true,0,
e4a65bd766a,123,42.0,F,,to_score,134.138.108.29,POINT(18.056 59.3247),SE,7.0,false,0,
1ffe1b0465a,34,15.5,F,,to_score,197.65.200.170,POINT(18.4811 -34.0486),ZA,5.0,false,0,
99572c3db5a,60,42.0,F,,to_score,172.189.119.126,POINT(-0.1224 51.4964),GB,4.0,false,0,
69221d9bcaa,52,22.0,F,,to_score,112.77.227.99,POINT(126.9741 37.5112),KR,12.0,false,0,
ea2a0feb5ea,68,10.0,M,,to_score,183.18.108.225,POINT(113.7203 23.0312),CN,2.0,false,0,
916db58ea1a,62,44.0,F,,to_score,174.43.145.44,POINT(-97.822 37.751),US,8.0,false,0,
93c346f497a,36,44.0,M,,to_score,98.139.48.38,POINT(-97.822 37.751),US,12.0,false,0,
31b46a613ba,123,22.0,M,,to_score,126.179.146.46,POINT(139.6895 35.6897),JP,6.0,false,0,
7567084448a,123,102.0,F,,to_score,69.248.86.251,POINT(-74.402 40.4306),US,3.0,true,0,
4d32a74ed9a,37,22.0,M,,to_score,119.136.197.215,POINT(114.1374 22.5318),CN,9.0,false,0,
f688d37bd7a,57,42.0,F,,to_score,181.161.156.107,POINT(-72.5992 -38.7315),CL,3.0,false,0,
132cc826b0a,42,44.0,M,,to_score,164.22.122.160,POINT(9.491 51.2993),DE,6.0,false,0,
61516c3b46a,34,28.0,F,,to_score,90.121.160.95,POINT(2.3387 48.8582),FR,6.0,false,0,
82bef77e75a,49,102.0,M,,to_score,134.69.188.81,POINT(-97.822 37.751),US,8.0,true,0,
5fbf70598ba,39,15.5,F,,to_score,108.72.127.86,POINT(-121.9982 37.3028),US,3.0,false,0,
8e0f423f98a,123,78.0,F,,to_score,112.156.189.210,POINT(127.4316 36.3269),KR,8.0,false,0,
172067d036a,34,42.0,M,,to_score,166.245.6.239,POINT(-97.822 37.751),US,5.0,false,0,
8c91dbdf04a,62,44.0,M,,to_score,84.38.145.199,POINT(10.3468 63.4213),NO,7.0,false,0,
b319bfd8fba,40,22.0,F,,to_score,84.80.182.27,POINT(6.994 52.2569),NL,4.0,true,0,
6c26ac22b7a,70,57.0,F,,to_score,149.201.206.235,POINT(6.1395 50.7661),DE,9.0,false,0,
be9e992680a,42,44.0,F,,to_score,148.139.184.140,POINT(-97.822 37.751),US,6.0,false,0,
52c2e730dda,38,102.0,F,,to_score,182.46.42.217,POINT(119.1038 36.71),CN,5.0,false,0,
ea8384216ca,30,10.0,M,,to_score,189.137.99.228,POINT(-99.1427 19.4354),MX,4.0,false,0,
6b2c9723a8a,72,28.0,M,,to_score,167.67.67.45,POINT(-97.822 37.751),US,6.0,false,0,
15b9f9a670a,56,78.0,M,,to_score,151.251.15.171,POINT(23.325 42.6951),BG,9.0,true,0,
b0331d753fa,32,15.5,F,,to_score,156.41.102.6,POINT(-97.822 37.751),US,4.0,false,0,
530a40377ea,69,28.0,M,,to_score,114.153.179.157,POINT(139.6895 35.6897),JP,10.0,false,0,
85f9225d93a,42,28.0,F,,to_score,60.99.244.217,POINT(135.5067 34.6933),JP,5.0,false,0,
cf560c6b34a,39,44.0,F,,to_score,90.202.38.69,POINT(-2.1658 53.0278),GB,6.0,false,0,
07ffea0f14a,123,42.0,F,,to_score,115.30.97.62,POINT(121 23.5),TW,5.0,true,0,
721dd5f9c8a,30,117.0,M,,to_score,190.109.92.228,POINT(-48.7276 -5.7193),BR,12.0,false,0,
26fdd89c1ea,38,117.0,F,,to_score,92.77.76.187,POINT(9.7655 52.2616),DE,8.0,true,0,
5738c3b682a,42,42.0,F,,to_score,194.19.25.247,POINT(8.0591 59.1527),NO,9.0,true,0,
a48053a753a,68,44.0,F,,to_score,177.211.81.126,POINT(-43.2192 -22.8305),BR,9.0,false,0,
45ac5dc41da,40,42.0,F,,to_score,198.224.141.79,POINT(-97.822 37.751),US,10.0,false,0,
50fe031f20a,33,44.0,F,,to_score,68.221.50.214,POINT(-97.822 37.751),US,13.0,false,0,
5334434a65a,51,15.5,F,,to_score,69.6.102.75,POINT(-75.162 44.5919),US,6.0,false,0,
f2ab2f0182a,123,44.0,M,,to_score,188.118.84.132,POINT(51.4115 35.698),IR,5.0,false,0,
987d177bbda,42,10.0,M,,to_score,86.179.88.37,POINT(-1.9396 52.547),GB,8.0,false,0,
bc5048314ca,42,44.0,F,,to_score,97.239.199.38,POINT(-97.822 37.751),US,7.0,false,0,
093b57cce6a,37,15.5,F,,to_score,108.242.165.38,POINT(-90.5231 38.4723),US,3.0,false,0,
48276ddbf5a,123,42.0,F,,to_score,109.123.109.249,POINT(-0.0955 51.5095),GB,2.0,false,0,
088675fd28a,43,44.0,F,,to_score,187.56.34.226,POINT(-46.6409 -23.6283),BR,6.0,true,0,
75e85ed16fa,40,57.0,F,,to_score,169.88.13.100,POINT(-97.822 37.751),US,13.0,false,0,
8009d3776ca,123,22.0,M,,to_score,61.223.3.170,POINT(121.5422 24.9389),TW,8.0,true,0,
de3710eed1a,123,42.0,F,,to_score,95.250.227.103,POINT(13.9349 42.8337),IT,3.0,false,0,
32092ae1eda,35,44.0,F,,to_score,58.97.231.83,POINT(104.8572 11.3965),KH,3.0,false,0,
353eb437c3a,44,10.0,F,,to_score,185.26.69.223,POINT(28.9948 41.0214),TR,4.0,true,0,
8188470320a,35,42.0,M,,to_score,111.212.30.114,POINT(113.722 34.7732),CN,6.0,true,0,
